Time,Elapsed,Events_Updated,Type
16-20,NaN,[]

,NaN,[]

16-30,NaN,[]

16-40,NaN,[]

16-50,NaN,[]

,NaN,[]

,NaN,[]

,NaN,[]

,NaN,[]

18-00,NaN,[]

,NaN,[]

18-10,NaN,[]

18-20,NaN,[]

18-30,NaN,[]

,NaN,[]

18-40,NaN,[]

18-50,NaN,[]

,NaN,[]

19-00,NaN,[]

19-10,NaN,[]

,NaN,[]

03-20-2017_19:42:44,0.000425,[],0-15
03-20-2017_19:44:02,0.002415,[],0-7
03-20-2017_19:48:34,0.07705722222222222,[],7-15
03-20-2017_19:55:34,0.0018825,[],0-7
03-20-2017_19:55:34,0.0027844444444444444,[],0-7
03-20-2017_19:57:71,0.0016958333333333333,[],0-7
03-20-2017_20:04:21,0.0692275,[],7-15
03-20-2017_20:20:79,0.0013475,[],0-7
03-20-2017_20:40:42,0.0009630555555555555,[],0-7
03-20-2017_21:00:54,0.0009855555555555555,[],0-7
03-20-2017_21:20:83,0.001345,[],0-7
03-20-2017_21:40:24,0.0011605555555555555,[],0-7
03-20-2017_22:02:37,0.04869916666666667,[],7-15
03-20-2017_22:20:18,0.0009016666666666667,[],0-7
03-20-2017_22:40:17,0.0008944444444444445,[],0-7
03-20-2017_23:00:70,0.0010327777777777779,[],0-7
03-20-2017_23:20:81,0.0010430555555555555,[],0-7
03-20-2017_23:40:41,0.0012027777777777779,[],0-7
03-21-2017_00:03:58,0.05403388888888889,[],7-15
03-21-2017_00:20:98,0.0010855555555555555,[],0-7
03-21-2017_00:40:87,0.0013155555555555555,[],0-7
03-21-2017_01:00:00,0.0008030555555555556,[],0-7
03-21-2017_01:20:09,0.0008236111111111111,[],0-7
03-21-2017_01:40:06,0.0008147222222222222,[],0-7
03-21-2017_02:03:35,0.058675,[],7-15
03-21-2017_02:20:21,0.0008563888888888888,[],0-7
03-21-2017_02:40:08,0.0008211111111111111,[],0-7
03-21-2017_03:00:28,0.0008744444444444444,[],0-7
03-21-2017_03:20:75,0.0010033333333333333,[],0-7
03-21-2017_03:40:04,0.0010844444444444445,[],0-7
03-21-2017_04:03:31,0.06115888888888889,[],7-15
03-21-2017_04:20:97,0.0010619444444444444,[],0-7
03-21-2017_04:40:92,0.0010483333333333334,[],0-7
03-21-2017_05:00:05,0.0010836111111111111,[],0-7
03-21-2017_05:20:48,0.0014752777777777778,[],0-7
03-21-2017_05:40:08,0.0010886111111111112,[],0-7
03-21-2017_06:04:62,0.06651888888888889,[],7-15
03-21-2017_06:20:10,0.0010936111111111112,[],0-7
03-21-2017_06:40:06,0.001086111111111111,[],0-7
03-21-2017_07:00:77,0.0010072222222222223,[],0-7
